-86.94445754,40.43767351,0
-86.94452142,40.43770279,0
-86.94461647,40.43774566,0
-86.94470342,40.43778564,0
-86.9447766,40.43781898,0
-86.94481,40.43783461,0
-86.94483025,40.43784597,0
-86.94485409,40.43786714,0
-86.94486773,40.43788932,0
-86.94488196,40.43792092,0
-86.94488023,40.43793288,0
-86.94487864,40.43794335,0
-86.94487257,40.43795694,0
-86.94485439,40.43798098,0
-86.94483473,40.43799564,0
-86.94481974,40.43800376,0
-86.94480322,40.43801141,0
-86.94477787,40.43801913,0
-86.9447493,40.4380277,0
-86.94472478,40.43803565,0
-86.94470787,40.4380435,0
-86.94469608,40.43805169,0
-86.94468882,40.43806237,0
-86.94468601,40.43807397,0
-86.94468612,40.43808683,0
-86.94468747,40.43809537,0
-86.94469332,40.43810925,0
-86.94470026,40.43812329,0
-86.94470918,40.43813934,0
-86.94472928,40.43817623,0
-86.94474927,40.43821191,0
-86.94475763,40.43822668,0
-86.94476117,40.43823888,0
-86.9447651,40.43825324,0
-86.94476692,40.43826949,0
-86.94476695,40.43828466,0
-86.94476407,40.43829811,0
-86.94475783,40.4383148,0
-86.94475128,40.43832838,0
-86.94474003,40.43834246,0
-86.9447282,40.43835525,0
-86.94470948,40.43836869,0
-86.94469342,40.43837668,0
-86.94467685,40.43838309,0
-86.94466249,40.43838747,0
-86.9446438,40.43839328,0
-86.94462633,40.43839718,0
-86.94460701,40.43840015,0
-86.94458481,40.43840232,0
-86.944562,40.43840238,0
-86.9445378,40.43840177,0
-86.94451124,40.43839938,0
-86.94449163,40.43839752,0
-86.94447155,40.43839491,0
-86.94445189,40.43838958,0
-86.94443432,40.4383852,0
-86.94441799,40.43837891,0
-86.9444031,40.43837406,0
-86.94438112,40.43836446,0
-86.94436704,40.43835324,0
-86.94435513,40.43834074,0
-86.94434584,40.43832776,0
-86.94433868,40.43831503,0
-86.94433218,40.43829944,0
-86.94432694,40.4382807,0
-86.94432592,40.43826771,0
-86.94432454,40.43824636,0
-86.94432793,40.43822808,0
-86.94433265,40.43820937,0
-86.9443387,40.43819071,0
-86.94434357,40.43817353,0
-86.94434807,40.43815741,0
-86.94436209,40.43811674,0
-86.9443741,40.43807616,0
-86.94437936,40.43805887,0
-86.94438225,40.43804221,0
-86.94438343,40.43803045,0
-86.94438358,40.43801733,0
-86.94438179,40.43800234,0
-86.94437195,40.43797485,0
-86.94437744,40.43798887,0
-86.94436309,40.43795581,0
-86.94435453,40.43793985,0
-86.94434395,40.43792684,0
-86.94433314,40.43791598,0
-86.94431862,40.43790476,0
-86.94429796,40.43789133,0
-86.94428001,40.43788219,0
-86.94426634,40.4378766,0
-86.944249,40.4378698,0
-86.94423559,40.43786544,0
-86.94421683,40.43786084,0
-86.94419791,40.43785605,0
-86.944174,40.4378527,0
-86.94415479,40.43785165,0
-86.94413588,40.43785381,0
-86.94411615,40.43785806,0
-86.94409738,40.43786651,0
-86.94407974,40.43787535,0
-86.94406525,40.43788599,0
-86.94405609,40.43789673,0
-86.94405108,40.43791007,0
-86.94405364,40.4379231,0
-86.94406371,40.43794017,0
-86.94407747,40.43795727,0
-86.9440938,40.43797318,0
-86.94411247,40.43798781,0
-86.94412737,40.43800115,0
-86.94414243,40.43801563,0
-86.94415205,40.43802817,0
-86.9441608,40.4380435,0
-86.9441661,40.43806543,0
-86.94416073,40.43808329,0
-86.94415163,40.43810141,0
-86.94413112,40.4381201,0
-86.94411198,40.438133,0
-86.94409673,40.43814305,0
-86.94407872,40.43815358,0
-86.94405693,40.43816523,0
-86.94403821,40.43817517,0
-86.94401743,40.43818943,0
-86.94400324,40.43820364,0
-86.94399477,40.43821916,0
-86.94399235,40.43823234,0
-86.94399222,40.43824494,0
-86.94399328,40.43825819,0
-86.94399434,40.43828162,0
-86.94399305,40.43830057,0
-86.94398819,40.43832268,0
-86.9439808,40.43833498,0
-86.94396644,40.43835149,0
-86.94394698,40.43836568,0
-86.94392994,40.4383752,0
-86.94391566,40.43838163,0
-86.94390547,40.43838534,0
-86.94389255,40.43838846,0
-86.94387433,40.43839136,0
-86.94385628,40.43839233,0
-86.94383677,40.43839155,0
-86.94381618,40.43838709,0
-86.94379601,40.43838029,0
-86.94377625,40.43837037,0
-86.94375987,40.43835843,0
-86.94374668,40.4383463,0
-86.94373634,40.43833346,0
-86.94372619,40.43831747,0
-86.94372039,40.43830429,0
-86.94371729,40.43828938,0
-86.94371714,40.43827291,0
-86.9437169,40.43819096,0
-86.94371608,40.43812902,0
-86.9437148,40.43805442,0
-86.94371378,40.43799077,0
-86.94371333,40.43790775,0
-86.94371297,40.43783634,0
-86.94371123,40.43774288,0
-86.94371079,40.43771754,0
-86.943715,40.4377061,0
-86.94371832,40.43769193,0
-86.94372414,40.43767638,0
-86.94373294,40.4376611,0
-86.94374481,40.43764441,0
-86.94375519,40.43763416,0
-86.94376302,40.43762747,0
-86.94377664,40.43761876,0
-86.94383481,40.43757719,0
-86.94387742,40.43754785,0
-86.94392262,40.43751631,0
-86.9439458,40.43750217,0
-86.94396466,40.43749367,0
-86.9439829,40.43748907,0
-86.944006,40.43748735,0
-86.94402985,40.43748809,0
-86.94405231,40.43749249,0
-86.94407271,40.43749812,0
-86.94409464,40.43750663,0
-86.94417778,40.43754358,0
-86.94445754,40.43767351,0
